_id,cycle,scheme,__v,state__id,state_name,state_code,district__id,district_name,district_code,block__id,block_name,block_code,village__id,village_name,village_code,results_n_High,results_n_Low,results_n_Medium,results_p_High,results_p_Low,results_p_Medium,results_k_High,results_k_Low,results_k_Medium,results_S_Sufficient,results_S_Deficient,results_OC_High,results_OC_Low,results_OC_Medium,results_pH_Alkaline,results_pH_Acidic,results_pH_Neutral,results_EC_Saline,results_EC_NonSaline,results_Fe_Sufficient,results_Fe_Deficient,results_Zn_Sufficient,results_Zn_Deficient,results_Cu_Sufficient,results_Cu_Deficient,results_B_Sufficient,results_B_Deficient,results_Mn_Sufficient,results_Mn_Deficient
68ed2def2034e237058f876b,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d4519359b74389e5fd,Mulkapalle,579283,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
68ed2def2034e237058f876c,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d4519359b74389e602,Isunuru,579282,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
68ed2def2034e237058f876d,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d4519359b74389e60c,Rekapalle,579271,0,9,1,10,0,0,0,3,7,9,1,0,10,0,0,0,9,0,9,4,6,1,9,9,1,5,5,2,8
68ed2def2034e237058f876e,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d4519359b74389e611,Thotapalle,579272,0,10,2,11,0,1,0,3,9,10,2,0,3,7,0,0,10,0,10,3,10,1,11,8,5,12,0,2,11
68ed2def2034e237058f876f,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d5519359b74389e62a,Buruguwada,579266,0,0,4,1,1,2,0,3,1,1,3,0,4,0,0,0,4,0,4,3,1,3,1,4,0,1,3,1,3
68ed2def2034e237058f8770,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d6519359b74389e639,Peddamattapalle,579263,1,15,1,12,0,5,0,10,7,17,0,0,14,3,1,0,16,0,17,2,15,0,17,17,0,5,12,2,15
68ed2def2034e237058f8771,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d7519359b74389e64d,Ummadivaram,579261,0,6,0,5,0,1,0,1,5,7,0,0,4,1,0,0,4,0,4,0,8,0,7,8,0,7,0,0,8
68ed2def2034e237058f8772,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d7519359b74389e652,Chinnamattapalle,579256,0,10,3,9,0,4,0,9,4,12,1,1,8,4,0,0,13,0,13,1,12,0,13,13,0,3,10,1,12
68ed2def2034e237058f8773,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d7519359b74389e661,Venkampalem,579255,0,1,1,2,0,0,0,2,0,0,2,0,1,1,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0
68ed2def2034e237058f8774,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998d8519359b74389e675,Verapapanikunta,579242,0,2,0,2,0,0,0,1,1,2,0,0,0,2,0,0,2,0,2,0,3,0,2,3,0,0,2,0,3
68ed2def2034e237058f8775,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998da519359b74389e6a7,Darapalle,579285,0,2,3,2,2,1,0,0,5,5,0,0,0,5,0,0,5,0,5,0,5,0,5,5,0,0,5,3,2
68ed2def2034e237058f8776,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998da519359b74389e6ac,Jediguppa,579280,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
68ed2def2034e237058f8777,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998da519359b74389e6b1,Rajupeta,579273,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
68ed2def2034e237058f8778,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998da519359b74389e6b6,Tellamvari Gudem,579243,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
68ed2def2034e237058f8779,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998db519359b74389e6ca,Gundugudem,579258,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
68ed2def2034e237058f877a,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f998b9519359b74389e2e8,Alluri Sitharama Raju,745,6492fac6680216eb6c93e2f7,VARARAMACHANDRAPURAM,5091,63f998dc519359b74389e6e3,Mulakanapalle,579239,0,6,1,2,0,5,0,6,1,5,2,0,7,0,0,0,7,0,7,2,5,2,5,7,0,2,5,2,5
