_id,cycle,scheme,__v,state__id,state_name,state_code,district__id,district_name,district_code,block__id,block_name,block_code,village__id,village_name,village_code,results_n_High,results_n_Low,results_n_Medium,results_p_High,results_p_Low,results_p_Medium,results_k_High,results_k_Low,results_k_Medium,results_S_Sufficient,results_S_Deficient,results_OC_High,results_OC_Low,results_OC_Medium,results_pH_Alkaline,results_pH_Acidic,results_pH_Neutral,results_EC_Saline,results_EC_NonSaline,results_Fe_Sufficient,results_Fe_Deficient,results_Zn_Sufficient,results_Zn_Deficient,results_Cu_Sufficient,results_Cu_Deficient,results_B_Sufficient,results_B_Deficient,results_Mn_Sufficient,results_Mn_Deficient
68ed2def2034e237058f6e86,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583a89d86ca9e2c01ad9,Alathur,596430,0,40,6,23,5,18,20,4,22,42,4,0,38,8,1,0,45,0,46,35,11,35,11,46,0,44,2,40,6
68ed2def2034e237058f6e87,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583b89d86ca9e2c01ae8,Kollagunta,596433,0,18,2,14,2,4,6,4,10,20,0,1,18,1,0,0,20,0,20,3,17,12,8,20,0,18,2,12,8
68ed2def2034e237058f6e88,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583b89d86ca9e2c01af2,Annur,596429,0,12,7,9,1,9,8,1,10,18,1,1,12,6,0,0,19,0,19,3,16,12,7,18,1,17,2,9,10
68ed2def2034e237058f6e89,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583c89d86ca9e2c01af7,Tirumalakondamambagaripeta,596422,0,16,5,20,0,1,21,0,0,20,1,3,16,2,0,0,21,0,21,1,20,16,5,21,0,20,1,11,10
68ed2def2034e237058f6e8a,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583c89d86ca9e2c01b01,Katherapalle,596419,0,18,4,21,0,1,11,2,9,19,3,0,17,5,0,0,22,0,22,9,13,17,5,22,0,21,1,15,7
68ed2def2034e237058f6e8b,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583c89d86ca9e2c01b06,Ponnagallu,596418,0,18,3,9,1,11,6,2,13,20,1,0,18,3,0,0,21,0,21,7,14,14,7,21,0,18,3,12,9
68ed2def2034e237058f6e8c,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583d89d86ca9e2c01b10,Rajakumaravenkata Bahadurpet,596426,0,17,3,16,1,3,9,1,10,19,1,1,17,2,0,0,20,0,20,6,14,13,7,18,2,19,1,11,9
68ed2def2034e237058f6e8d,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583f89d86ca9e2c01b29,Kesavakuppam,596420,0,19,2,4,4,13,1,6,14,20,1,0,19,2,0,0,21,0,21,10,11,11,10,21,0,21,0,11,10
68ed2def2034e237058f6e8e,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583f89d86ca9e2c01b2e,Karvetinagar,596423,0,17,14,15,2,14,11,2,18,28,3,7,17,7,0,0,31,0,31,22,9,23,8,31,0,28,3,14,17
68ed2def2034e237058f6e8f,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f9581e89d86ca9e2c01837,CHITTOOR,503,6492fad0680216eb6c93e3eb,KARVETINAGAR,4767,63f9583f89d86ca9e2c01b33,Kotarvedu,596437,0,17,2,8,3,8,4,5,10,19,0,0,17,2,2,0,17,0,19,12,7,10,9,19,0,18,1,11,8
