_id,cycle,scheme,__v,state__id,state_name,state_code,district__id,district_name,district_code,block__id,block_name,block_code,village__id,village_name,village_code,results_n_High,results_n_Low,results_n_Medium,results_p_High,results_p_Low,results_p_Medium,results_k_High,results_k_Low,results_k_Medium,results_S_Sufficient,results_S_Deficient,results_OC_High,results_OC_Low,results_OC_Medium,results_pH_Alkaline,results_pH_Acidic,results_pH_Neutral,results_EC_Saline,results_EC_NonSaline,results_Fe_Sufficient,results_Fe_Deficient,results_Zn_Sufficient,results_Zn_Deficient,results_Cu_Sufficient,results_Cu_Deficient,results_B_Sufficient,results_B_Deficient,results_Mn_Sufficient,results_Mn_Deficient
68ed2def2034e237058f85ca,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f9985f519359b74389d907,Boilakintada,585995,4,27,1,8,7,17,29,1,2,30,2,4,27,1,0,0,32,15,17,32,0,24,8,32,0,31,1,31,0
68ed2def2034e237058f85cb,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99860519359b74389d916,Kothapenta,585997,10,8,10,23,4,1,24,1,3,28,0,10,7,11,0,0,28,2,26,12,16,27,1,28,0,28,0,28,0
68ed2def2034e237058f85cc,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99860519359b74389d91b,Thimiram,585993,1,4,1,6,0,0,6,0,0,6,0,1,4,1,0,0,6,0,6,3,3,6,0,6,0,6,0,5,1
68ed2def2034e237058f85cd,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99860519359b74389d920,Kaligotla,585994,12,13,13,33,0,5,23,8,7,37,1,12,13,13,0,0,38,12,26,25,13,32,6,38,0,38,0,38,0
68ed2def2034e237058f85ce,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99860519359b74389d925,Tenugupudi,585984,7,8,9,17,1,6,21,0,3,23,1,7,8,9,9,0,15,0,24,21,3,24,0,24,0,24,0,24,0
68ed2def2034e237058f85cf,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99860519359b74389d92a,Vechalam,585991,4,18,9,24,0,7,23,4,4,28,3,4,18,9,0,4,27,0,31,30,1,30,1,31,0,31,0,31,0
68ed2def2034e237058f85d0,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99861519359b74389d939,Nagayyapeta,585973,5,9,15,15,5,9,26,0,3,29,0,5,7,17,4,0,25,2,27,16,13,12,17,29,0,29,0,19,10
68ed2def2034e237058f85d1,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99861519359b74389d93e,Pedanandipalle Agraharam,585980,3,7,6,11,0,5,9,2,5,15,1,4,6,6,0,0,16,0,16,9,7,4,12,16,0,16,0,15,1
68ed2def2034e237058f85d2,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99861519359b74389d943,Alamandakothapalle,585979,3,20,6,4,15,10,21,1,7,29,0,3,20,6,0,0,29,23,6,25,4,11,18,29,0,28,1,29,0
68ed2def2034e237058f85d3,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99861519359b74389d948,Mushidipalle,585978,7,25,3,17,0,18,33,0,2,33,2,7,21,7,32,0,3,0,35,10,25,25,10,35,0,35,0,24,11
68ed2def2034e237058f85d4,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99862519359b74389d957,Chinasompuram,585972,5,7,0,12,0,0,11,1,0,11,1,5,7,0,0,0,12,7,5,6,6,9,3,12,0,12,0,6,6
68ed2def2034e237058f85d5,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99863519359b74389d970,Alamanda,585989,9,14,7,24,2,4,28,0,2,29,1,9,11,10,2,0,28,0,30,19,11,28,2,30,0,30,0,30,0
68ed2def2034e237058f85d6,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99863519359b74389d975,Mamidipalle,585992,7,16,5,21,1,7,21,4,3,28,0,7,19,2,0,0,28,0,28,18,10,24,4,28,0,28,0,18,10
68ed2def2034e237058f85d7,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99863519359b74389d97f,Vakapalle,585987,3,15,14,19,1,12,24,3,5,32,0,3,15,14,6,0,26,0,32,28,4,32,0,32,0,32,0,32,0
68ed2def2034e237058f85d8,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99863519359b74389d984,Taruva,585988,7,3,5,5,0,10,15,0,0,14,1,8,2,5,0,0,15,0,15,15,0,15,0,15,0,15,0,15,0
68ed2def2034e237058f85d9,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99864519359b74389d98e,Marepalle,585983,2,4,5,10,0,1,7,0,4,11,0,2,3,6,0,0,11,0,11,6,5,11,0,11,0,11,0,9,2
68ed2def2034e237058f85da,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99864519359b74389d993,Garisingi,585985,6,9,8,17,0,6,16,3,4,22,1,6,9,8,0,0,23,20,3,21,2,20,3,23,0,23,0,23,0
68ed2def2034e237058f85db,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99865519359b74389d9a2,Kasipathirajupuram,585977,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
68ed2def2034e237058f85dc,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99865519359b74389d9a7,Chinanandipalle,585976,1,1,8,7,0,3,4,1,5,10,0,1,1,8,2,0,8,0,10,10,0,10,0,10,0,10,0,10,0
68ed2def2034e237058f85dd,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99865519359b74389d9b1,Kasipuram,585975,10,6,11,26,0,1,19,4,4,25,2,10,6,11,0,0,27,12,16,12,15,22,5,27,0,27,0,27,0
68ed2def2034e237058f85de,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f99834519359b74389d446,Anakapalli,744,6492fac6680216eb6c93e307,DEVARAPALLE,5591,63f99866519359b74389d9ca,Chintalapudi,585967,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
