_id,cycle,scheme,__v,state__id,state_name,state_code,district__id,district_name,district_code,block__id,block_name,block_code,village__id,village_name,village_code,results_n_High,results_n_Low,results_n_Medium,results_p_High,results_p_Low,results_p_Medium,results_k_High,results_k_Low,results_k_Medium,results_S_Sufficient,results_S_Deficient,results_OC_High,results_OC_Low,results_OC_Medium,results_pH_Alkaline,results_pH_Acidic,results_pH_Neutral,results_EC_Saline,results_EC_NonSaline,results_Fe_Sufficient,results_Fe_Deficient,results_Zn_Sufficient,results_Zn_Deficient,results_Cu_Sufficient,results_Cu_Deficient,results_B_Sufficient,results_B_Deficient,results_Mn_Sufficient,results_Mn_Deficient
68ed2dee2034e237058f6cd0,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c689d86ca9e2c01017,Ubicherla,594740,0,22,0,19,0,3,19,0,3,20,2,0,20,2,3,0,19,0,22,15,7,20,2,22,0,20,2,22,0
68ed2dee2034e237058f6cd1,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c689d86ca9e2c0101c,Peddoddi,594747,0,25,0,21,0,4,23,1,1,25,0,0,25,0,6,0,19,0,25,12,13,12,13,25,0,21,4,25,0
68ed2dee2034e237058f6cd2,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c689d86ca9e2c01021,Erragudi,594751,0,24,0,24,0,0,24,0,0,24,0,0,23,1,0,0,24,0,24,11,13,12,12,24,0,18,6,24,0
68ed2dee2034e237058f6cd3,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c789d86ca9e2c0102b,Abbedoddi,594753,1,220,8,187,0,42,125,1,103,225,4,2,207,20,15,0,214,3,226,143,86,121,108,228,1,185,44,229,0
68ed2dee2034e237058f6cd4,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c789d86ca9e2c01030,Kothapeta,594756,0,26,0,24,0,2,25,0,1,26,0,0,25,1,2,0,24,1,25,14,12,18,8,24,2,21,5,25,1
68ed2dee2034e237058f6cd5,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c789d86ca9e2c01035,Brahmanapalle,594748,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
68ed2dee2034e237058f6cd6,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c889d86ca9e2c0103a,Mamadur,594750,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
68ed2dee2034e237058f6cd7,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c889d86ca9e2c0103f,Karadikonda,594741,0,25,0,22,0,3,24,0,1,25,0,0,25,0,4,0,21,0,25,19,6,15,10,25,0,23,2,25,0
68ed2dee2034e237058f6cd8,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c889d86ca9e2c01049,Jakkalacheruvu,594759,0,24,0,22,0,2,18,2,4,24,0,1,22,1,4,0,20,0,24,14,10,16,8,24,0,21,3,24,0
68ed2dee2034e237058f6cd9,2023-24,660f941a5c8405ca8375c7c6,0,63f957b089d86ca9e2c00e14,ANDHRA PRADESH,28,63f957b089d86ca9e2c00e17,ANANTAPUR,502,6492fac8680216eb6c93e33d,GOOTY,4703,63f957c889d86ca9e2c0104e,Chetnepalli,931726,0,24,0,21,0,3,21,0,3,24,0,0,24,0,10,0,14,0,24,11,13,19,5,24,0,16,8,24,0
